NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
Satvik  @334C84,51626, Thu Mar 13 16:25:48 GMT+05:30 2025,68643, [35 12 -32 -1 -6 -1 -25 3 -4 -1 2 0 2 0 -117 -1 59 -2 -13 -1],-32,-6,999
Satvik  @334C84,51665, Thu Mar 13 16:25:48 GMT+05:30 2025,68649, [41 12 -32 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 56 -2 -12 -1],-32,-6,1000
Satvik  @334C84,51666, Thu Mar 13 16:25:48 GMT+05:30 2025,68649, [41 12 -32 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 56 -2 -12 -1],-32,-6,1000
Satvik  @334C84,51666, Thu Mar 13 16:25:48 GMT+05:30 2025,68649, [41 12 -32 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 56 -2 -12 -1],-32,-6,1000
Satvik  @334C84,51666, Thu Mar 13 16:25:48 GMT+05:30 2025,68649, [41 12 -32 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 56 -2 -12 -1],-32,-6,1000
Satvik  @334C84,51714, Thu Mar 13 16:25:48 GMT+05:30 2025,68655, [47 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 3 0 -112 -1 68 -2 -15 -1],-31,-7,1001
Satvik  @334C84,51716, Thu Mar 13 16:25:48 GMT+05:30 2025,68655, [47 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 3 0 -112 -1 68 -2 -15 -1],-31,-7,1001
Satvik  @334C84,51716, Thu Mar 13 16:25:48 GMT+05:30 2025,68655, [47 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 3 0 -112 -1 68 -2 -15 -1],-31,-7,1001
Satvik  @334C84,51717, Thu Mar 13 16:25:48 GMT+05:30 2025,68655, [47 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 3 0 -112 -1 68 -2 -15 -1],-31,-7,1001
Satvik  @334C84,51767, Thu Mar 13 16:25:48 GMT+05:30 2025,68662, [54 12 -32 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -124 -1 58 -2 -22 -1],-32,-6,1002
Satvik  @334C84,51768, Thu Mar 13 16:25:48 GMT+05:30 2025,68662, [54 12 -32 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -124 -1 58 -2 -22 -1],-32,-6,1002
Satvik  @334C84,51768, Thu Mar 13 16:25:48 GMT+05:30 2025,68662, [54 12 -32 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -124 -1 58 -2 -22 -1],-32,-6,1002
Satvik  @334C84,51769, Thu Mar 13 16:25:48 GMT+05:30 2025,68662, [54 12 -32 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -124 -1 58 -2 -22 -1],-32,-6,1002
Satvik  @334C84,51812, Thu Mar 13 16:25:48 GMT+05:30 2025,68668, [60 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 126 -1 65 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51813, Thu Mar 13 16:25:48 GMT+05:30 2025,68668, [60 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 126 -1 65 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51814, Thu Mar 13 16:25:48 GMT+05:30 2025,68668, [60 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 126 -1 65 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51814, Thu Mar 13 16:25:48 GMT+05:30 2025,68668, [60 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 126 -1 65 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51861, Thu Mar 13 16:25:48 GMT+05:30 2025,68674, [66 12 -31 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -127 -1 50 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51862, Thu Mar 13 16:25:48 GMT+05:30 2025,68674, [66 12 -31 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -127 -1 50 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51862, Thu Mar 13 16:25:48 GMT+05:30 2025,68674, [66 12 -31 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -127 -1 50 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51863, Thu Mar 13 16:25:48 GMT+05:30 2025,68674, [66 12 -31 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -127 -1 50 -2 -16 -1],-31,-6,1001
Satvik  @334C84,51909, Thu Mar 13 16:25:48 GMT+05:30 2025,68680, [72 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -120 -1 65 -2 -16 -1],-31,-6,1000
Satvik  @334C84,51910, Thu Mar 13 16:25:48 GMT+05:30 2025,68680, [72 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -120 -1 65 -2 -16 -1],-31,-6,1000
Satvik  @334C84,51911, Thu Mar 13 16:25:48 GMT+05:30 2025,68680, [72 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -120 -1 65 -2 -16 -1],-31,-6,1000
Satvik  @334C84,51912, Thu Mar 13 16:25:48 GMT+05:30 2025,68680, [72 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -120 -1 65 -2 -16 -1],-31,-6,1000
Satvik  @334C84,51958, Thu Mar 13 16:25:48 GMT+05:30 2025,68687, [79 12 -31 -1 -5 -1 -22 3 -3 -1 2 0 3 0 -114 -1 61 -2 -12 -1],-31,-5,1002
Satvik  @334C84,51960, Thu Mar 13 16:25:48 GMT+05:30 2025,68687, [79 12 -31 -1 -5 -1 -22 3 -3 -1 2 0 3 0 -114 -1 61 -2 -12 -1],-31,-5,1002
Satvik  @334C84,51960, Thu Mar 13 16:25:48 GMT+05:30 2025,68687, [79 12 -31 -1 -5 -1 -22 3 -3 -1 2 0 3 0 -114 -1 61 -2 -12 -1],-31,-5,1002
Satvik  @334C84,51961, Thu Mar 13 16:25:48 GMT+05:30 2025,68687, [79 12 -31 -1 -5 -1 -22 3 -3 -1 2 0 3 0 -114 -1 61 -2 -12 -1],-31,-5,1002
Satvik  @334C84,52007, Thu Mar 13 16:25:48 GMT+05:30 2025,68693, [85 12 -31 -1 -7 -1 -24 3 -3 -1 2 0 2 0 -127 -1 62 -2 -18 -1],-31,-7,1000
Satvik  @334C84,52008, Thu Mar 13 16:25:48 GMT+05:30 2025,68693, [85 12 -31 -1 -7 -1 -24 3 -3 -1 2 0 2 0 -127 -1 62 -2 -18 -1],-31,-7,1000
Satvik  @334C84,52008, Thu Mar 13 16:25:48 GMT+05:30 2025,68693, [85 12 -31 -1 -7 -1 -24 3 -3 -1 2 0 2 0 -127 -1 62 -2 -18 -1],-31,-7,1000
Satvik  @334C84,52009, Thu Mar 13 16:25:48 GMT+05:30 2025,68693, [85 12 -31 -1 -7 -1 -24 3 -3 -1 2 0 2 0 -127 -1 62 -2 -18 -1],-31,-7,1000
Satvik  @334C84,52055, Thu Mar 13 16:25:48 GMT+05:30 2025,68699, [91 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -117 -1 68 -2 -22 -1],-31,-6,1001
Satvik  @334C84,52057, Thu Mar 13 16:25:48 GMT+05:30 2025,68699, [91 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -117 -1 68 -2 -22 -1],-31,-6,1001
Satvik  @334C84,52057, Thu Mar 13 16:25:48 GMT+05:30 2025,68699, [91 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -117 -1 68 -2 -22 -1],-31,-6,1001
Satvik  @334C84,52058, Thu Mar 13 16:25:48 GMT+05:30 2025,68699, [91 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -117 -1 68 -2 -22 -1],-31,-6,1001
Satvik  @334C84,52103, Thu Mar 13 16:25:48 GMT+05:30 2025,68705, [97 12 -32 -1 -7 -1 -23 3 -4 -1 2 0 3 0 -120 -1 53 -2 -12 -1],-32,-7,1001
Satvik  @334C84,52104, Thu Mar 13 16:25:48 GMT+05:30 2025,68705, [97 12 -32 -1 -7 -1 -23 3 -4 -1 2 0 3 0 -120 -1 53 -2 -12 -1],-32,-7,1001
Satvik  @334C84,52105, Thu Mar 13 16:25:48 GMT+05:30 2025,68705, [97 12 -32 -1 -7 -1 -23 3 -4 -1 2 0 3 0 -120 -1 53 -2 -12 -1],-32,-7,1001
Satvik  @334C84,52105, Thu Mar 13 16:25:48 GMT+05:30 2025,68705, [97 12 -32 -1 -7 -1 -23 3 -4 -1 2 0 3 0 -120 -1 53 -2 -12 -1],-32,-7,1001
Satvik  @334C84,52153, Thu Mar 13 16:25:48 GMT+05:30 2025,68712, [104 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 2 0 -123 -1 56 -2 -12 -1],-31,-7,1001
Satvik  @334C84,52154, Thu Mar 13 16:25:48 GMT+05:30 2025,68712, [104 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 2 0 -123 -1 56 -2 -12 -1],-31,-7,1001
Satvik  @334C84,52155, Thu Mar 13 16:25:48 GMT+05:30 2025,68712, [104 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 2 0 -123 -1 56 -2 -12 -1],-31,-7,1001
Satvik  @334C84,52155, Thu Mar 13 16:25:48 GMT+05:30 2025,68712, [104 12 -31 -1 -7 -1 -23 3 -4 -1 1 0 2 0 -123 -1 56 -2 -12 -1],-31,-7,1001
Satvik  @334C84,52202, Thu Mar 13 16:25:49 GMT+05:30 2025,68718, [110 12 -30 -1 -7 -1 -22 3 -4 -1 2 0 3 0 -126 -1 59 -2 -13 -1],-30,-7,1002
Satvik  @334C84,52203, Thu Mar 13 16:25:49 GMT+05:30 2025,68718, [110 12 -30 -1 -7 -1 -22 3 -4 -1 2 0 3 0 -126 -1 59 -2 -13 -1],-30,-7,1002
Satvik  @334C84,52204, Thu Mar 13 16:25:49 GMT+05:30 2025,68718, [110 12 -30 -1 -7 -1 -22 3 -4 -1 2 0 3 0 -126 -1 59 -2 -13 -1],-30,-7,1002
Satvik  @334C84,52204, Thu Mar 13 16:25:49 GMT+05:30 2025,68718, [110 12 -30 -1 -7 -1 -22 3 -4 -1 2 0 3 0 -126 -1 59 -2 -13 -1],-30,-7,1002
Satvik  @334C84,52249, Thu Mar 13 16:25:49 GMT+05:30 2025,68724, [116 12 -31 -1 -6 -1 -23 3 -4 -1 1 0 3 0 -115 -1 61 -2 -13 -1],-31,-6,1001
Satvik  @334C84,52250, Thu Mar 13 16:25:49 GMT+05:30 2025,68724, [116 12 -31 -1 -6 -1 -23 3 -4 -1 1 0 3 0 -115 -1 61 -2 -13 -1],-31,-6,1001
Satvik  @334C84,52251, Thu Mar 13 16:25:49 GMT+05:30 2025,68724, [116 12 -31 -1 -6 -1 -23 3 -4 -1 1 0 3 0 -115 -1 61 -2 -13 -1],-31,-6,1001
Satvik  @334C84,52252, Thu Mar 13 16:25:49 GMT+05:30 2025,68724, [116 12 -31 -1 -6 -1 -23 3 -4 -1 1 0 3 0 -115 -1 61 -2 -13 -1],-31,-6,1001
Satvik  @334C84,52299, Thu Mar 13 16:25:49 GMT+05:30 2025,68730, [122 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -123 -1 58 -2 -9 -1],-31,-6,1000
Satvik  @334C84,52300, Thu Mar 13 16:25:49 GMT+05:30 2025,68730, [122 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -123 -1 58 -2 -9 -1],-31,-6,1000
Satvik  @334C84,52301, Thu Mar 13 16:25:49 GMT+05:30 2025,68730, [122 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -123 -1 58 -2 -9 -1],-31,-6,1000
Satvik  @334C84,52302, Thu Mar 13 16:25:49 GMT+05:30 2025,68730, [122 12 -31 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -123 -1 58 -2 -9 -1],-31,-6,1000
Satvik  @334C84,52348, Thu Mar 13 16:25:49 GMT+05:30 2025,68737, [-127 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -118 -1 62 -2 -16 -1],-31,-6,1001
Satvik  @334C84,52349, Thu Mar 13 16:25:49 GMT+05:30 2025,68737, [-127 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -118 -1 62 -2 -16 -1],-31,-6,1001
Satvik  @334C84,52350, Thu Mar 13 16:25:49 GMT+05:30 2025,68737, [-127 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -118 -1 62 -2 -16 -1],-31,-6,1001
Satvik  @334C84,52350, Thu Mar 13 16:25:49 GMT+05:30 2025,68737, [-127 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -118 -1 62 -2 -16 -1],-31,-6,1001
Satvik  @334C84,52446, Thu Mar 13 16:25:49 GMT+05:30 2025,68743, [-121 12 -30 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -120 -1 58 -2 -12 -1],-30,-6,1002
Satvik  @334C84,52447, Thu Mar 13 16:25:49 GMT+05:30 2025,68743, [-121 12 -30 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -120 -1 58 -2 -12 -1],-30,-6,1002
Satvik  @334C84,52448, Thu Mar 13 16:25:49 GMT+05:30 2025,68743, [-121 12 -30 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -120 -1 58 -2 -12 -1],-30,-6,1002
Satvik  @334C84,52448, Thu Mar 13 16:25:49 GMT+05:30 2025,68743, [-121 12 -30 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -120 -1 58 -2 -12 -1],-30,-6,1002
Satvik  @334C84,52494, Thu Mar 13 16:25:49 GMT+05:30 2025,68749, [-115 12 -26 -1 -6 -1 -18 3 -4 -1 0 0 1 0 -127 -1 56 -2 -4 -1],-26,-6,1006
Satvik  @334C84,52495, Thu Mar 13 16:25:49 GMT+05:30 2025,68749, [-115 12 -26 -1 -6 -1 -18 3 -4 -1 0 0 1 0 -127 -1 56 -2 -4 -1],-26,-6,1006
Satvik  @334C84,52496, Thu Mar 13 16:25:49 GMT+05:30 2025,68749, [-115 12 -26 -1 -6 -1 -18 3 -4 -1 0 0 1 0 -127 -1 56 -2 -4 -1],-26,-6,1006
Satvik  @334C84,52496, Thu Mar 13 16:25:49 GMT+05:30 2025,68749, [-115 12 -26 -1 -6 -1 -18 3 -4 -1 0 0 1 0 -127 -1 56 -2 -4 -1],-26,-6,1006
Satvik  @334C84,52543, Thu Mar 13 16:25:49 GMT+05:30 2025,68755, [-109 12 -32 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -120 -1 62 -2 -12 -1],-32,-6,1001
Satvik  @334C84,52544, Thu Mar 13 16:25:49 GMT+05:30 2025,68755, [-109 12 -32 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -120 -1 62 -2 -12 -1],-32,-6,1001
Satvik  @334C84,52545, Thu Mar 13 16:25:49 GMT+05:30 2025,68755, [-109 12 -32 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -120 -1 62 -2 -12 -1],-32,-6,1001
Satvik  @334C84,52545, Thu Mar 13 16:25:49 GMT+05:30 2025,68755, [-109 12 -32 -1 -6 -1 -23 3 -4 -1 2 0 3 0 -120 -1 62 -2 -12 -1],-32,-6,1001
Satvik  @334C84,52592, Thu Mar 13 16:25:49 GMT+05:30 2025,68762, [-102 12 -30 -1 -5 -1 -22 3 1 0 -10 -1 1 0 -117 -1 58 -2 -12 -1],-30,-5,1002
Satvik  @334C84,52593, Thu Mar 13 16:25:49 GMT+05:30 2025,68762, [-102 12 -30 -1 -5 -1 -22 3 1 0 -10 -1 1 0 -117 -1 58 -2 -12 -1],-30,-5,1002
Satvik  @334C84,52594, Thu Mar 13 16:25:49 GMT+05:30 2025,68762, [-102 12 -30 -1 -5 -1 -22 3 1 0 -10 -1 1 0 -117 -1 58 -2 -12 -1],-30,-5,1002
Satvik  @334C84,52594, Thu Mar 13 16:25:49 GMT+05:30 2025,68762, [-102 12 -30 -1 -5 -1 -22 3 1 0 -10 -1 1 0 -117 -1 58 -2 -12 -1],-30,-5,1002
Satvik  @334C84,52640, Thu Mar 13 16:25:49 GMT+05:30 2025,68768, [-96 12 -25 -1 -5 -1 -18 3 -10 -1 27 0 2 0 -115 -1 62 -2 -12 -1],-25,-5,1006
Satvik  @334C84,52641, Thu Mar 13 16:25:49 GMT+05:30 2025,68768, [-96 12 -25 -1 -5 -1 -18 3 -10 -1 27 0 2 0 -115 -1 62 -2 -12 -1],-25,-5,1006
Satvik  @334C84,52641, Thu Mar 13 16:25:49 GMT+05:30 2025,68768, [-96 12 -25 -1 -5 -1 -18 3 -10 -1 27 0 2 0 -115 -1 62 -2 -12 -1],-25,-5,1006
Satvik  @334C84,52642, Thu Mar 13 16:25:49 GMT+05:30 2025,68768, [-96 12 -25 -1 -5 -1 -18 3 -10 -1 27 0 2 0 -115 -1 62 -2 -12 -1],-25,-5,1006
Satvik  @334C84,52690, Thu Mar 13 16:25:49 GMT+05:30 2025,68774, [-90 12 -32 -1 -7 -1 -25 3 -4 -1 7 0 3 0 -124 -1 59 -2 -15 -1],-32,-7,999
Satvik  @334C84,52691, Thu Mar 13 16:25:49 GMT+05:30 2025,68774, [-90 12 -32 -1 -7 -1 -25 3 -4 -1 7 0 3 0 -124 -1 59 -2 -15 -1],-32,-7,999
Satvik  @334C84,52692, Thu Mar 13 16:25:49 GMT+05:30 2025,68774, [-90 12 -32 -1 -7 -1 -25 3 -4 -1 7 0 3 0 -124 -1 59 -2 -15 -1],-32,-7,999
Satvik  @334C84,52692, Thu Mar 13 16:25:49 GMT+05:30 2025,68774, [-90 12 -32 -1 -7 -1 -25 3 -4 -1 7 0 3 0 -124 -1 59 -2 -15 -1],-32,-7,999
Satvik  @334C84,52738, Thu Mar 13 16:25:49 GMT+05:30 2025,68780, [-84 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 2 0 -117 -1 59 -2 -12 -1],-31,-6,1001
Satvik  @334C84,52739, Thu Mar 13 16:25:49 GMT+05:30 2025,68780, [-84 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 2 0 -117 -1 59 -2 -12 -1],-31,-6,1001
Satvik  @334C84,52740, Thu Mar 13 16:25:49 GMT+05:30 2025,68780, [-84 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 2 0 -117 -1 59 -2 -12 -1],-31,-6,1001
Satvik  @334C84,52740, Thu Mar 13 16:25:49 GMT+05:30 2025,68780, [-84 12 -31 -1 -6 -1 -23 3 -4 -1 2 0 2 0 -117 -1 59 -2 -12 -1],-31,-6,1001
Satvik  @334C84,52787, Thu Mar 13 16:25:49 GMT+05:30 2025,68787, [-77 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 58 -2 -9 -1],-30,-6,1000
Satvik  @334C84,52788, Thu Mar 13 16:25:49 GMT+05:30 2025,68787, [-77 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 58 -2 -9 -1],-30,-6,1000
Satvik  @334C84,52788, Thu Mar 13 16:25:49 GMT+05:30 2025,68787, [-77 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 58 -2 -9 -1],-30,-6,1000
Satvik  @334C84,52789, Thu Mar 13 16:25:49 GMT+05:30 2025,68787, [-77 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -118 -1 58 -2 -9 -1],-30,-6,1000
Satvik  @334C84,52835, Thu Mar 13 16:25:49 GMT+05:30 2025,68793, [-71 12 -30 -1 -5 -1 -23 3 -4 -1 2 0 3 0 -117 -1 58 -2 -15 -1],-30,-5,1001
Satvik  @334C84,52836, Thu Mar 13 16:25:49 GMT+05:30 2025,68793, [-71 12 -30 -1 -5 -1 -23 3 -4 -1 2 0 3 0 -117 -1 58 -2 -15 -1],-30,-5,1001
Satvik  @334C84,52836, Thu Mar 13 16:25:49 GMT+05:30 2025,68793, [-71 12 -30 -1 -5 -1 -23 3 -4 -1 2 0 3 0 -117 -1 58 -2 -15 -1],-30,-5,1001
Satvik  @334C84,52837, Thu Mar 13 16:25:49 GMT+05:30 2025,68793, [-71 12 -30 -1 -5 -1 -23 3 -4 -1 2 0 3 0 -117 -1 58 -2 -15 -1],-30,-5,1001
Satvik  @334C84,52885, Thu Mar 13 16:25:49 GMT+05:30 2025,68799, [-65 12 -31 -1 -6 -1 -22 3 -3 -1 2 0 2 0 -124 -1 58 -2 -19 -1],-31,-6,1002
Satvik  @334C84,52886, Thu Mar 13 16:25:49 GMT+05:30 2025,68799, [-65 12 -31 -1 -6 -1 -22 3 -3 -1 2 0 2 0 -124 -1 58 -2 -19 -1],-31,-6,1002
Satvik  @334C84,52887, Thu Mar 13 16:25:49 GMT+05:30 2025,68799, [-65 12 -31 -1 -6 -1 -22 3 -3 -1 2 0 2 0 -124 -1 58 -2 -19 -1],-31,-6,1002
Satvik  @334C84,52887, Thu Mar 13 16:25:49 GMT+05:30 2025,68799, [-65 12 -31 -1 -6 -1 -22 3 -3 -1 2 0 2 0 -124 -1 58 -2 -19 -1],-31,-6,1002
Satvik  @334C84,52932, Thu Mar 13 16:25:49 GMT+05:30 2025,68805, [-59 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -117 -1 61 -2 -13 -1],-30,-6,1000
Satvik  @334C84,52933, Thu Mar 13 16:25:49 GMT+05:30 2025,68805, [-59 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -117 -1 61 -2 -13 -1],-30,-6,1000
Satvik  @334C84,52934, Thu Mar 13 16:25:49 GMT+05:30 2025,68805, [-59 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -117 -1 61 -2 -13 -1],-30,-6,1000
Satvik  @334C84,52934, Thu Mar 13 16:25:49 GMT+05:30 2025,68805, [-59 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 3 0 -117 -1 61 -2 -13 -1],-30,-6,1000
Satvik  @334C84,52980, Thu Mar 13 16:25:49 GMT+05:30 2025,68812, [-52 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 2 0 -121 -1 58 -2 -19 -1],-30,-6,1000
Satvik  @334C84,52981, Thu Mar 13 16:25:49 GMT+05:30 2025,68812, [-52 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 2 0 -121 -1 58 -2 -19 -1],-30,-6,1000
Satvik  @334C84,52982, Thu Mar 13 16:25:49 GMT+05:30 2025,68812, [-52 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 2 0 -121 -1 58 -2 -19 -1],-30,-6,1000
Satvik  @334C84,52982, Thu Mar 13 16:25:49 GMT+05:30 2025,68812, [-52 12 -30 -1 -6 -1 -24 3 -4 -1 2 0 2 0 -121 -1 58 -2 -19 -1],-30,-6,1000
Satvik  @334C84,53030, Thu Mar 13 16:25:49 GMT+05:30 2025,68818, [-46 12 -30 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -120 -1 67 -2 -18 -1],-30,-6,1001
Satvik  @334C84,53031, Thu Mar 13 16:25:49 GMT+05:30 2025,68818, [-46 12 -30 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -120 -1 67 -2 -18 -1],-30,-6,1001
Satvik  @334C84,53032, Thu Mar 13 16:25:49 GMT+05:30 2025,68818, [-46 12 -30 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -120 -1 67 -2 -18 -1],-30,-6,1001
Satvik  @334C84,53032, Thu Mar 13 16:25:49 GMT+05:30 2025,68818, [-46 12 -30 -1 -6 -1 -23 3 -3 -1 2 0 3 0 -120 -1 67 -2 -18 -1],-30,-6,1001
Satvik  @334C84,53079, Thu Mar 13 16:25:49 GMT+05:30 2025,68824, [-40 12 -31 -1 -5 -1 -24 3 -4 -1 2 0 3 0 123 -1 61 -2 -10 -1],-31,-5,1000
Satvik  @334C84,53080, Thu Mar 13 16:25:49 GMT+05:30 2025,68824, [-40 12 -31 -1 -5 -1 -24 3 -4 -1 2 0 3 0 123 -1 61 -2 -10 -1],-31,-5,1000
Satvik  @334C84,53081, Thu Mar 13 16:25:49 GMT+05:30 2025,68824, [-40 12 -31 -1 -5 -1 -24 3 -4 -1 2 0 3 0 123 -1 61 -2 -10 -1],-31,-5,1000
Satvik  @334C84,53081, Thu Mar 13 16:25:49 GMT+05:30 2025,68824, [-40 12 -31 -1 -5 -1 -24 3 -4 -1 2 0 3 0 123 -1 61 -2 -10 -1],-31,-5,1000
Satvik  @334C84,53128, Thu Mar 13 16:25:49 GMT+05:30 2025,68830, [-34 12 -30 -1 -5 -1 -23 3 -3 -1 0 0 2 0 -123 -1 64 -2 -13 -1],-30,-5,1001
Satvik  @334C84,53129, Thu Mar 13 16:25:49 GMT+05:30 2025,68830, [-34 12 -30 -1 -5 -1 -23 3 -3 -1 0 0 2 0 -123 -1 64 -2 -13 -1],-30,-5,1001
Satvik  @334C84,53129, Thu Mar 13 16:25:49 GMT+05:30 2025,68830, [-34 12 -30 -1 -5 -1 -23 3 -3 -1 0 0 2 0 -123 -1 64 -2 -13 -1],-30,-5,1001
Satvik  @334C84,53130, Thu Mar 13 16:25:49 GMT+05:30 2025,68830, [-34 12 -30 -1 -5 -1 -23 3 -3 -1 0 0 2 0 -123 -1 64 -2 -13 -1],-30,-5,1001
Satvik  @334C84,53177, Thu Mar 13 16:25:49 GMT+05:30 2025,68837, [-27 12 -31 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -127 -1 59 -2 -10 -1],-31,-6,1002
Satvik  @334C84,53178, Thu Mar 13 16:25:49 GMT+05:30 2025,68837, [-27 12 -31 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -127 -1 59 -2 -10 -1],-31,-6,1002
Satvik  @334C84,53178, Thu Mar 13 16:25:49 GMT+05:30 2025,68837, [-27 12 -31 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -127 -1 59 -2 -10 -1],-31,-6,1002
Satvik  @334C84,53179, Thu Mar 13 16:25:49 GMT+05:30 2025,68837, [-27 12 -31 -1 -6 -1 -22 3 -4 -1 2 0 2 0 -127 -1 59 -2 -10 -1],-31,-6,1002
Satvik  @334C84,53226, Thu Mar 13 16:25:50 GMT+05:30 2025,68843, [-21 12 -20 -1 -4 -1 -17 3 -6 -1 10 0 -2 -1 127 -1 62 -2 -18 -1],-20,-4,1007
Satvik  @334C84,53228, Thu Mar 13 16:25:50 GMT+05:30 2025,68843, [-21 12 -20 -1 -4 -1 -17 3 -6 -1 10 0 -2 -1 127 -1 62 -2 -18 -1],-20,-4,1007
Satvik  @334C84,53228, Thu Mar 13 16:25:50 GMT+05:30 2025,68843, [-21 12 -20 -1 -4 -1 -17 3 -6 -1 10 0 -2 -1 127 -1 62 -2 -18 -1],-20,-4,1007
Satvik  @334C84,53229, Thu Mar 13 16:25:50 GMT+05:30 2025,68843, [-21 12 -20 -1 -4 -1 -17 3 -6 -1 10 0 -2 -1 127 -1 62 -2 -18 -1],-20,-4,1007
Satvik  @334C84,53273, Thu Mar 13 16:25:50 GMT+05:30 2025,68849, [-15 12 -6 -1 31 0 -23 3 -1 -1 7 0 85 -1 -123 -1 59 -2 -10 -1],-6,31,1001
Satvik  @334C84,53274, Thu Mar 13 16:25:50 GMT+05:30 2025,68849, [-15 12 -6 -1 31 0 -23 3 -1 -1 7 0 85 -1 -123 -1 59 -2 -10 -1],-6,31,1001
Satvik  @334C84,53275, Thu Mar 13 16:25:50 GMT+05:30 2025,68849, [-15 12 -6 -1 31 0 -23 3 -1 -1 7 0 85 -1 -123 -1 59 -2 -10 -1],-6,31,1001
Satvik  @334C84,53275, Thu Mar 13 16:25:50 GMT+05:30 2025,68849, [-15 12 -6 -1 31 0 -23 3 -1 -1 7 0 85 -1 -123 -1 59 -2 -10 -1],-6,31,1001
